Date / Time,City,State,Shape,Duration,Summary,Posted
4/16/2020 21:15,Coquille,OR,Other,1 hour,Several star like crafts moving S.W to N.E. in a uniform line. ((Starlink satellites?)),6/25/2020
4/16/2020 21:15,Warm Springs,OR,Formation,15 minutes,Line formation of 20+ lights moving at the same speed across the night sky ((Starlink satellites)),5/15/2020
4/16/2020 21:15,Fresno,CA,Circle,10 minutes,Lights flying in a line. ((Starlink satellites?)),6/25/2020
4/16/2020 21:15,Snohomish,WA,Formation,15 minutes,We saw at least 30 single lights on the same flight path over Snohomish moving north. ((Starlink satellites?)),6/25/2020
4/16/2020 21:15,Sarnia (Canada),ON,Light,25 minutes,Six lights a minute apart from W to E then disappearing into a specific area of the sky. ((Starlink satellites?)),6/25/2020
4/16/2020 21:15,Van Buren,AR,Light,30 minutes,Unknown light trail. ((Starlink satellites?)),6/25/2020
4/16/2020 21:15,Fresno,CA,Circle,10 minutes,Lights flying in a line. ((Starlink satellites)),5/15/2020
4/16/2020 21:11,Lansing,MI,Disk,1 hour,"Disk-shaped UFO with blinking red and white lights in the sky over Lansing, MI.",6/25/2020
4/16/2020 21:10,Arcata,CA,Light,15 minutes,"ARCATA, CA, 15 minute show of MANY satellite-type objects. ((Starlink satellites))",5/1/2020
4/16/2020 21:10,Sisters,OR,Light,3 minutes,"Very unusual, 11 bright non-blinking objects observed east of Sister, OR, trailing one another. ((Starlink satellites))",5/15/2020
4/16/2020 21:10,Sacramento,CA,Light,21:20,8 lights hovering over Sacramento skies,5/15/2020
4/16/2020 21:05,Calabasas,CA,Light,Continues,13 White lights with no sound traveling very high and fast in a linear fashion over 5 minutes. ((Starlink satellites)),5/15/2020
4/16/2020 21:05,Calabasas,CA,Light,Continues,13 White lights with no sound traveling very high and fast in a linear fashion over 5 minutes. ((Starlink satellites?)),6/25/2020
4/16/2020 21:05,Quartzsite,AZ,Unknown,20+ minutes,Witnessed many objects all enter at one point and all vanish at another in the western night sky. ((Starlink satellites?)),5/1/2020
4/16/2020 21:05,Concord,CA,Formation,25 minutes,Illuminated objects moving in linear formation. ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Citrus Heights,CA,Formation,1 hour,Star formations moving in unison in a straight line for an hour. ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Bull Shoals,AR,Light,1 hour,Line of lights with no variation in speed or direction. ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Alhambra,CA,Circle,20 minutes,We had seen one fairly large looking star turning red and white. ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Fontana,CA,Light,15 minutes,What sorta scared me was these lights were like coming out of no ware ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Atoka,OK,Formation,15 minutes,"Single line formation, fast moving, star-like in the western sky. ((Starlink satellites?))",6/25/2020
4/16/2020 21:00,Brentwood,CA,Light,20 minutes or so,High flying lights one after the other heading NE may be 20 lights or more. ((Starlink satellites)),5/15/2020
4/16/2020 21:00,Montebello,CA,Unknown,15 minutes,OK as I looked up I know what satellites look like when I spot one in the sky and how fast they're moving and how they do not look like,5/15/2020
4/16/2020 21:00,Pahrump,NV,Formation,10,Went out with my wife to smoke a cig and visually witnessed 30+ unknown aircrafts flying in single line ((Starlink satellites)),5/15/2020
4/16/2020 21:00,Wapato,WA,Light,15 minutes,50+ Wapato string of lights. ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Thousand Oaks,CA,Light,20 minutes,Almost appeared as bright Satellites moving in a straight line formation evenly spaced. ((Starlink satellites?)),6/25/2020
4/16/2020 21:00,Washougal,WA,Circle,10 minutes,50 lighted objects evenly spaced moving through sky over Washougal WA ((Starlink satellites)),5/15/2020
4/16/2020 21:00,Plummer,ID,Light,10 minutes,Large cluster of lights going overhead. ((Starlink satellites)),5/15/2020
4/16/2020 20:55,Westerly,RI,Light,7 minutes,"Fast light being followed by helicopter, darting all over the place.",5/1/2020
4/16/2020 20:45,Joplin,MO,Light,10 minutes,I noticed a bright light. I then noticed a second then a third. They were flying in a straight line. ((Starlink satellites?)),6/25/2020
4/16/2020 20:30,Altadena,CA,Light,1 hour,Witnessed a total of 51 unidentified flying objects (single distant unblinking lights. ((Starlink satellites?)),6/25/2020
4/16/2020 20:10,Tracy,CA,Triangle,30 minutes,((NUFORC Note: Witness provides no information about sighting. PD)),5/15/2020
4/16/2020 20:00,Murrieta,CA,Light,20 minutes,For the course of 30 minutes we witnessed what we thought was just a satellite moving across the night sky ((Starlink satellites?)),6/25/2020
4/16/2020 20:00,North Peoria,AZ,Light,15 minutes,Multiple ufos up to 30 over north Peoria Arizona. ((Starlink satellites?)),6/25/2020
4/16/2020 20:00,Paradise and Quincy,CA,Formation,1-2 hours,Many continual crafts moving one after another in perfect spacing and speed. ((Starlink satellites?)),6/25/2020
4/16/2020 19:45,Plymouth,MN,,15 minutes,At least 30 white lights flying in straight line moving south west to north east. ((Starlink satellites?)),6/25/2020
4/16/2020 19:30,Lamont,CA,Light,Sky,A few minutes later it seemed as if we were being invaded. ((Starlink satellites)),5/15/2020
4/16/2020 18:30,Palm Spring,CA,Light,30 minutes,the light were headed eastbound they were one after any in a straight line. ((Starlink satellites?)),6/25/2020
4/16/2020 18:00,Rathdrum,ID,Circle,15+,"Towards the North East ..in perfect, steady, evenly spaced where a stream of white lights. ((Starlink satellites?))",6/25/2020
4/16/2020 17:30,Vancouver (Canada),BC,Circle,2 minutes,I looked up the sky from my rooftop at the aforementioned time/date and noticed 6-8 orbs like flying objects floating/flying very high,6/25/2020
4/16/2020 17:00,Castlegar (Canada),BC,Light,2 minutes,Stepped ouside and saw over 30 lights moving fast in various formations. ((Starlink satellites)),5/1/2020
4/16/2020 16:35,Santa Barbara,CA,,,MADAR Node 57,6/25/2020
4/16/2020 16:10,Antioch,CA,Unknown,10 minutes,GIGANTIC DARK CRAFT CLOAKED INSIDE A CLOUD CLEARLY POPS OUT OF CLOUD SEVERAL TIMES DUE TO MALFUNCTION OF SOME SORT,6/25/2020
4/16/2020 15:32,Pueblo,CO,,,MADAR Node 83,6/25/2020
4/16/2020 15:31,Springdale,AR,Sphere,2 minutes,Had been taking pictures & seeing strange black spheres when zooming in on picture. Then we noticed these white objects as well.,6/25/2020
4/16/2020 10:30,Hopkins,MI,Circle,10 minutes,Lights kept coming in same intervals and speed following same line. ((Starlink satellites?)),6/25/2020
4/16/2020 10:05,Petoskey,MI,Unknown,27 minutes,Strange lights in the sky that look like stars but we’re moving too quick to be satellites are airplanes ((Starlink satellites?)),6/25/2020
4/16/2020 10:00,Boise,ID,Light,20 minutes,"26 extremely fast moving objects in the sky above Boise, Id. ((Starlink satellites?))",6/25/2020
4/16/2020 9:51,Lanagan,MO,Light,Continue straight line li,Lined up lights flying across sky. ((Starlink satellites?)),6/25/2020
4/16/2020 9:45,Nampa,ID,Circle,20 minutes,moved for about 30 to 45 minutes and then stopped and went back to a yellow ((NUFORC Note: Venus??)),5/15/2020
4/16/2020 9:30,Santee,CA,Formation,,I noticed the stars and another in a perfect line. ((Starlink satellites)),6/25/2020
4/16/2020 9:10,Ft. Worth,TX,Circle,10 minutes,I was star gazing . As I normally do every night. I was looking at the biggest brightest star in our sky . I looked up higher above and,6/25/2020
4/16/2020 9:00,Orange,MA,,30 minutes,"I was staring at The Polaris star last night and noticed a craft, with red and white lights that I originally thought was an aircraft b",6/25/2020
4/16/2020 9:00,Chattaroy,WA,Other,1 hour,((NUFORC Note: No information provided by source of report. PD)),5/15/2020
4/16/2020 9:00,Palm Springs,CA,Light,3 minutes,About 4 little lights far up in night sky in a line following each other. ((Starlink satellites)),6/25/2020
4/16/2020 5:05,Notre-Dame du Nord (Canada),QC,Circle,5 minutes,10 to 12 dots in s straight line heading NW. ((Starlink satellites?)),6/25/2020
4/16/2020 5:00,Union,WA,,10 minutes,Approximately 30 solid lights that appeared to be stars crossed the sky. ((Starlink satellites?)),6/25/2020
4/16/2020 2:44,Aliquippa,PA,,,MADAR Node 68,6/25/2020
4/16/2020 2:11,North Port,FL,,,MADAR Node 147,6/25/2020
4/16/2020 1:00,Amarillo,TX,Triangle,Few seconds,Four lights seen in morning sky.,6/25/2020
4/16/2020 0:55,Saint Clair Shores,MI,Oval,3-4 seconds,Bright White Orb Right Above Me!,6/25/2020
4/15/2020 23:30,Warner Robins,GA,Unknown,25 minutes,I noticed that a line of objects was made that looked like airplanes. ((Starlink satellites?)),6/25/2020
4/15/2020 23:30,Toronto (Canada),ON,Sphere,45 minutes (approximately,Very large sphere hovering in the sky and casting a deep orange light,6/25/2020
4/15/2020 23:00,Calgary (Canada),AB,Oval,15 minutes,"Large, fixed object to the west.",6/25/2020
4/15/2020 22:30,Sandy,OR,Light,All night,Blinking lit flying objects seen every night in skies over my Area of sight in Sandy Oregon and move quickly about and with each other,6/25/2020
4/15/2020 22:30,Brevard,NC,Light,10 minutes,Sharp turning and free falling pulsating light,6/25/2020
4/15/2020 22:15,Sandy,OR,Circle,90 plus minutes,Walked outside to gather firewood for stove and I spotted flashing objects going to and fro to a larger darkened out object all night l,6/25/2020
4/15/2020 22:01,Shirley,MA,Circle,Hours,On most nights with clear skies I can see many of what is on film. ((Starlink satellites?)),6/25/2020
4/15/2020 22:00,Hickory,NC,Sphere,20-30 minutes,Two small orange spheres moving quickly across the sky while changing direction.,5/7/2020
4/15/2020 22:00,Prince George (Canada),BC,Formation,1 hour,2 main ships in glow followed by 2 sets of formations travelling together in fuzzy white glow,6/25/2020
4/15/2020 21:30,Wimberley,TX,Light,1 hour,"My husband first saw one and thought it was a satelite but then three more showed up. They were small balls of white light,not moving i",6/25/2020
4/15/2020 21:25,Fresno,CA,Circle,15 minutes,We noticed two glowing lights moving at the same speed and reached a part of the sky and disappeared. ((Starlink satellites?)),6/25/2020
4/15/2020 21:24,Hiram,GA,Cone,4 minutes,"Bright, Steady Cone.",6/25/2020
4/15/2020 21:00,Port Aransas,TX,Circle,3-5 seconds,7 white lights traveling extremely fast in formation towards the ocean. Visible for ~3 seconds. ((Starlink satellites?)),6/25/2020
4/15/2020 21:00,Burbank,CA,Light,15 minutes,"Decending off /white lights over Verdugo Mts. in Burbank, Ca. ((Starlink satellites?))",6/25/2020
4/15/2020 21:00,Sonoita,AZ,,30 minutes,Single file line of equally spaces lights traveling from West to East. ((Starlink satellites?)),6/25/2020
4/15/2020 20:34,Hesperia,CA,Circle,5 minutes,"a very fast, non-flashing, non blinking, semi bright object caught my eye.. ((Starlink satellites?))",6/25/2020
4/15/2020 20:31,Chandler,AZ,Light,5 minutes,Flying extremely high altitude extremely fast. Flying from SW to NE across the sky single file. Not planes or fighter jets. Too man,6/25/2020
4/15/2020 20:30,Santee,CA,Light,20 minutes,Star looking lights moving fast across sky 30 or more. ((Starlink satellites?)),6/25/2020
4/15/2020 20:30,Glendale,AZ,Sphere,3 minutes,"UFO fleet of at least 15 of them travelling Northeast on the skies of Phoenix/Glendale, AZ. ((Starlink satellites?))",6/25/2020
4/15/2020 20:30,Tucson,AZ,Light,20 minutes,Crazy light show! ((Starlink satellites?)),6/25/2020
4/15/2020 20:30,Phoenix,AZ,Other,10 minutes,Multiple lights high in sky size of stars moving Southwest to the Northeast in a uniform pattern. ((Starlink satellites?)),6/25/2020
4/15/2020 20:30,Henderson,NV,Light,30 minutes,Line of approx 50 UFOs headed from So Cal toward Utah. ((Starlink satellites?)),6/25/2020
4/15/2020 20:30,Phoenix,AZ,Light,8 minutes plus,Fast moving lights over Arizona. ((Starlink satellites?)),6/25/2020
4/15/2020 20:20,Peoria,AZ,Unknown,25 minutes,We have witnessed multiple lights looking like satellites with varing degrees of brightness in orbit. ((Starlink satellites?)),6/25/2020
4/15/2020 20:20,Skaneateles,NY,Light,3 minutes,Orange light below cloud layer at near darkness.,6/25/2020
4/15/2020 20:14,Glendale,AZ,Light,10 minutes,20 LIGHTS PERFECTLY SINGLE FILE IN FORMATION FLYING AT A VERY HIGH RATE OF SPEED JUST DISAPPEAR. ((Starlink satellites?)),6/25/2020
4/15/2020 20:00,Riverside,CA,Light,1:00,Line of Lights. ((Starlink satellites?)),6/25/2020
4/15/2020 20:00,Four Peaks Wilderness,AZ,Light,45 minutes,"Ball of pulsating light above ridge top of mountain. 6,000'. Ball was approx. 4x size of largest star.(NUFORC Note: Venus?? PD))",5/1/2020
4/15/2020 19:45,Franklin,WI,Fireball,1 minute,Fast moving ball of light was moving up and down.,6/25/2020
4/15/2020 19:30,,NM,Cigar,2 hour,"3 People in 2 states witness flying cigar, disc and triangular shaped objects across sky. ((Starlink satellites?))",6/25/2020
4/15/2020 19:00,Kentwood,MI,Unknown,3 hours,Bright Small object - mostly hovering - moving very slow at times,6/25/2020
4/15/2020 19:00,Citrus Heights,CA,Sphere,2 minutes,Large orange orb hovering above neighbors house. Made no noise at all.,6/25/2020
4/15/2020 16:35,Santa Barbara,CA,,,MADAR Node 57 replaces error of 04/16/2020,6/25/2020
4/15/2020 7:00,New Hartford,NY,Disk,1 minutes,ufo landing video saucer shaped craft closeup added to mufon video link in description,5/1/2020
4/15/2020 5:57,Wichita,KS,Light,~10 minutes,Line of lights equally spaced traveling from the north to south ((Starlink satellites?)),6/25/2020
4/15/2020 5:30,Montebello,CA,Light,15 minutes,I saw at least 50 bright white lights traveling in a one line formation keeping the same distance ((Starlink satellites?)),6/25/2020
4/15/2020 5:30,Los Angekes,CA,Light,15 minutes,"Looked up and saw lights, not flashing like stars, far away like an airliner high up or like a satellite. ((Starlink satellites?))",6/25/2020
4/15/2020 5:30,El Sobrante,CA,Formation,30 minutes,Around 5:20am i looked up and saw a line of ufo's at first i counted 10. ((Starlink satellites)),5/15/2020
4/15/2020 5:26,Seaside,CA,,,"15 or more bright white equal spaced objects traversing NNW to SSE in dark, clear sky. ((Starlink satellites))",5/1/2020
4/15/2020 5:15,Lodi,CA,Light,15 minutes,"Lights traveled from NW to SE. They were evenly spaced, in a curved line, one following the other. ((Starlink satellites?))",6/25/2020
4/15/2020 5:00,Santa Rosa,,Circle,5 minutes,Long straight line single file of orbs perfectly spaced out of north west sky travelling south. ((Starlink satellites)),5/15/2020
4/15/2020 5:00,Plano,TX,Light,20 minutes,47 sphere orbs appearing in a point in the sky and traveling south ((Starlink satellites?)),6/25/2020
4/15/2020 5:00,Encinitas,CA,Unknown,15 minutes,More than 23 objects at 5 am. ((Starlink satellites)),5/1/2020
4/15/2020 4:20,St. Louis,MO,,,MADAR Node 70,6/25/2020
4/15/2020 3:00,Burbank,IL,Other,,"I want to start off by saying I was sceptic about my experience and not sure who I could tell without sounding crazy, I did some resear",5/15/2020
4/15/2020,Akron,AL,Cigar,2 minutes,I observed a white or silvery cigar shaped craft moving through the sky. It made no sound or left no type of cloud disturbance behind i,6/25/2020
4/14/2020 23:15,Carmel,IN,Oval,40 minutes,It was a light that was slowly fading into the dark and when I used my Phone and recorded when I zoomed in it just disappeared and when,6/25/2020
4/14/2020 23:00,Chesnee,SC,Unknown,,The crafts were blue lights and fast,6/25/2020
4/14/2020 22:30,Easley,SC,Circle,1 hour,Noticed a ball of light moving slow in the sky over Venus. It went half way across the sky and just disappeared. And then another light,6/25/2020
4/14/2020 22:30,Lake Odessa,MI,Diamond,20 minutes,Very bright diamond shaped light with greenish blue tip.,5/15/2020
4/14/2020 22:00,Marysville,MI,Triangle,30 seconds,"Triangle shaped object with three blinking yellow lights at points of the triangle. Thought to be a plane at first, but I noticed no no",6/25/2020
4/14/2020 21:15,Newport,OR,Circle,10 minutes,Very bright orb to the west over ocean. Was not the moon. Full moon on the 7th. Brighter than anything around. Below the white orb was,5/1/2020
4/14/2020 21:00,Las Vegas,NV,Light,,This object in the sky was to my right side it appeared to move and shine different lights around it,6/25/2020
4/14/2020 20:55,St Paul,MN,Light,35 minutes,Strream of lights moving with purpose to the northeast. ((Starlink satellites?)),6/25/2020
4/14/2020 20:35,Palm Springs,CA,Formation,3 minutes,"I’m in Palm Springs, California. I was sitting in my hot tube very sober just gazing at the stars. I pointed to the strange orange star",6/25/2020
4/14/2020 20:30,San Diego,CA,Triangle,5 seconds,"Triangle shaped UFO that was see through, holographic like that was very quiet, and flying really low.",6/25/2020
4/14/2020 20:00,Bathurst (Canada),NB,Light,0:04,Two objects flying south bound at very high speeds. One could have been a satellite but the other was much faster and veered south west,5/15/2020
4/14/2020 18:00,Santa Fe,NM,Light,20 minutes,me and my family saw evenly lights moving across sky in orderly fashion. ((Starlink satellites?)),6/25/2020
4/14/2020 16:30,Elephant Butte,NM,Other,2 hours,A fleet of crafts clearly seen over elephant butte nm golf course bidding in the clouds.,6/25/2020
4/14/2020 14:22,Jonesboro,AR,,,MADAR Node 143,6/25/2020
4/14/2020 13:35,Boise,ID,,,MADAR Node 111,6/25/2020
4/14/2020 12:16,Fayetteville,AR,,,MADAR Node 136,6/25/2020
4/14/2020 10:30,Tuscaloosa,AL,Unknown,20 minutes,I was sitting in my car playing poker on my phone when the reception went out. I got out of the car to move the phone around and a glow,6/25/2020
4/14/2020 10:11,Garrettsville,OH,,,MADAR Node 64,6/25/2020
4/14/2020 9:00,Muskogee,OK,Circle,15+,Tons of satellites. ((Starlink satellites?)),6/25/2020
4/14/2020 7:30,Fort Worth,TX,Disk,35 seconds,While amongst the homeless community in Fort Worth Texas. I decided to record and take pictures of the odd looking sky and clouds.,6/25/2020
4/14/2020 6:00,Las Cruces,NM,Light,10 minutes,20 lights moving from NW. to SE. In chain formation same path evenly spaced. ((Starlink satellites)),5/1/2020
4/14/2020 5:45,Alamogordo,NM,Unknown,15 minutes,Spotted 21 points of light flying in identical flightpath in ~45 second intervals. ((Starlink satellites?)),6/25/2020
4/14/2020 5:45,Las Cruces,NM,Formation,30 minutes,Long train of lights going over las vruces heading towards Mexico. Looked very high altitude. ((Starlink satellites?)),6/25/2020
4/14/2020 5:15,Thousand Oaks,CA,Light,5 minutes,"20+ circular white lights traveling in unison from N to S in predawn night sky, equally distanced. ((Starlink satellites?))",6/25/2020
4/14/2020 5:00,Nanaimo (Canada),BC,Light,10 minutes,A line of what appeared to be stars travelling from NW to SE above Nanaimo. ((Starlink satellites)),5/15/2020
4/14/2020 5:00,Vancouver,WA,Formation,,There were 10 bright white lights evenly spaced apart moving slowly across sky. There was no sound. ((Starlink satellites?)),6/25/2020
4/14/2020 5:00,Vancouver,WA,Formation,,There were 10 bright white lights evenly spaced apart moving slowly across sky. There was no sound. ((Starlink satellites)),5/15/2020
4/14/2020 5:00,Garrison,CO,Triangle,1 hour,At 4 am there was helicopters in the sky flying from west to east. My husband and I stood and watched as the helicopters Flying in a pa,7/23/2020
4/14/2020 5:00,Eugene,OR,Formation,10 minutes,I was like wow look at the stars and I see these orbs about two football fields apart there. ((Starlink satellites?)),6/25/2020
4/14/2020 5:00,Garrison,CO,Triangle,1 hour,At 4 am there was what we thought were helicopters in the sky flying from west to east. My husband and I watched a flight pattern of 3,7/23/2020
4/14/2020 4:50,Oroville,CA,Sphere,5 minutes,objects that looked like stars moving accross the morning sky. ((Starlink satellites?)),6/25/2020
4/14/2020 4:45,Central Point,OR,Circle,15 minutes,No less than 17 satellites all in a single line going from NW to SE. ((Starlink satellites?)),6/25/2020
4/14/2020 4:45,RIO VISTA,CA,Light,10,"Strange objects flying in perfect formation above Rio Vista, Ca ((Starlink satellites))",5/15/2020
4/14/2020 4:45,Indore City (India),,Unknown,5 seconds,Seen a bright spot travelling from west to east,6/25/2020
4/14/2020 4:35,Las Vegas,NV,Light,25 minutes,"2 Parades of satellites, 40 total, west to east across Las Vegas sky. ((Starlink satellites?))",6/25/2020
4/14/2020 4:35,Carson City,NV,Light,30 minutes,"Strange single file lights traveling from north to south at 4:35 to 5:20 Am over Carson city , NV. ((Starlink satellites?))",6/25/2020
4/14/2020 4:24,Northbrook,IL,,,MADAR Node 148,6/25/2020
4/14/2020 4:00,Montebello,CA,Light,4:00 to 5:00,Looked up at the sky and immediately noticed all the traffic high in the sky. ((Starlink satellites?)),6/25/2020
4/14/2020 4:00,Davis,CA,Light,1 hour,Hundreds of “satellite light” type craft heading inland to Nevada ((Starlink satellites?)),6/25/2020
4/14/2020 2:45,Powell River (Canada),BC,Light,10 minutes,"fast twinkling light hovering in night sky, colored red. (then poof gone after 10 minutes)",6/25/2020
4/14/2020 2:30,Kennebunk,ME,Light,20 minutes,Multiple lights following each other,6/25/2020
4/14/2020 2:30,Kennebunk,ME,Light,20 minutes,Multiple lights following each other ((Starlink satellites?)),6/25/2020
4/14/2020 2:16,Dover,NH,Changing,5 minutes,UFO accompanied by strange weather in Dover New Hampshire,6/25/2020
4/14/2020 0:00,Round Rock,TX,Sphere,5 seconds,Saw a white sphere hovering in front of my truck as I was driving and then disappeared.,5/15/2020
4/13/2020 23:30,Pensacola,FL,Unknown,2-3 minutes,"Craft was moving slowly to the east/SE and appeared to be less than 1,000 feet above me as I could see flames shooting out from underne",6/25/2020
4/13/2020 23:00,antalya,,Light,20 min,15 object going to west in sky.. 15 light only one formation.and very far.look its a star but not star. ((Starlink satellites)),5/7/2020
4/13/2020 23:00,Augusta,ME,,,5 orange lights following in formation but in a methodical way. All disappeared into a black part of space. ((Starlink satellites)),5/1/2020
4/13/2020 23:00,Brocket (Canada),AB,Circle,1 hour,"2 large oranges/white balls in sky. Red, blue, green lights swirling all around. It would stop and move up and down backwards .",6/25/2020
4/13/2020 22:45,Bangalore (India),,Formation,15 to 20 seconds,Flying Birds with lights sighted @ night moving in group in bangalore ((Starlink satellites?)),6/25/2020
4/13/2020 22:30,Flat Rock,NC,Light,5 minutes,I went outside to move my vehicle and noticed an odd bright light . At first I thought it was a plane waiting to land staying still for,6/25/2020
4/13/2020 22:30,Green Bay,WI,Light,20 minutes,"Bright light high in sky, not moving for awhile but moving down slowly and intermittently, different movement from planes we see here.",6/25/2020
4/13/2020 22:14,Modesto,CA,Sphere,1 minute,UFO cluster imaged from ISS.,6/25/2020
4/13/2020 22:00,Thousand Oaks,CA,Triangle,1 hour,"Very large seemingly floating.... multiple flashing lights, my pictures did not capture it, other than a bright light.",6/25/2020
4/13/2020 22:00,Tullahoma,TN,Circle,5 minutes,I was driving home when I saw a white object in the sky. At first I didn't think anything about it as helicopters fly in to our local h,6/25/2020
4/13/2020 22:00,Laie,HI,Disk,5 minutes,"Two bright red then orange golden dots/saucers in the sky, shining then dimming encircling each other until their lights went off.",6/25/2020
4/13/2020 22:00,Whitmire,SC,Light,8 minutes,Evenly Spaced Lights. ((Starlink satellites?)),6/25/2020
4/13/2020 21:50,Waterbury,CT,Sphere,45 minutez,"Twinkling red,blue,yellow,white light that stayed in the same general part of the sky moving in jerky movements from up down to left an",6/25/2020
4/13/2020 21:35,Powell,TN,Light,10 minutes,Line of lights. ((Starlink satellites?)),6/25/2020
4/13/2020 21:30,Jasper,GA,Sphere,30-45 minutes,At least 50 to 75 lights in single file formation moving from northwest to southeast. No sound. ((Starlink satellites?)),6/25/2020
4/13/2020 21:30,Tamassee,SC,Light,20 minutes,"20-30 bright lights, evenly spaced, flying in a row one behind the other, from NW to SE, no sound ((Starlink satellites?))",6/25/2020
4/13/2020 21:30,Asheville,NC,Formation,15,"Lineal pattern, sequential, star-like lights seen flying for 15 minutes in Asheville, NC. ((Starlink satellites?))",6/25/2020
4/13/2020 21:15,Phenix City,AL,Light,20 minutes or better,My husband and I watched over 100 balls of light flight over our home from the northqest towards the south east for more than 20 minute,6/25/2020
4/13/2020 21:00,Hartwell,GA,Light,30 minutes,"Saw a line of white lights that looked like stars moving in straight line, counted thirty eight objects. ((Starlink satellites?))",6/25/2020
4/13/2020 21:00,Montville,NJ,Circle,1 hour,Very bright light. Much larger than a star I took a picture and video. It appears to have a halo effect around it. ((Venus??)),6/25/2020
4/13/2020 21:00,West Islip,NY,Light,4,Fixed Light moved North to south very slowly.,6/25/2020
4/13/2020 21:00,Rossville,GA,Light,20 mins,"We were just sitting outside and noticed shooting stars, several, we counted around twenty. They were going in a strait line from Looko",6/25/2020
4/13/2020 21:00,Douglasville,GA,Light,20 minutes,lights racing across sky in same pattern,6/25/2020
4/13/2020 20:49,Newburgh,IN,,,MADAR Node 142,6/25/2020
4/13/2020 20:40,Ashland City,TN,Formation,5 minutes,"11, non-blinking lights, moving quickly in a single-file line across the sky. All equidistant and following ((Starlink satellites?))",6/25/2020
4/13/2020 20:30,Milton,FL,Light,10 minutes,15 or more white lights moving in single file formation from North to South. ((Starlink satellites?)),6/25/2020
4/13/2020 20:30,Nashville,TN,Light,10 min,We observed lights traveling in some formation following each other at a high rate of speed ((Starlink satellites?)),6/25/2020
4/13/2020 20:11,Rio Rico,,Formation,20 minutes,Series of lights identified in Santa Cruz County Arizona.,6/25/2020
4/13/2020 20:00,Lincolnton,GA,Light,,My grandparents saw about 30 ufos last night all in a line at the same distance apart. ((Starlink satellites?)),6/25/2020
4/13/2020 19:30,Neptune,NJ,Disk,>2 hours,"Bright light that hovered for hours, resembled a very bright star.",6/25/2020
4/13/2020 19:15,Tumwater,WA,Light,2 minutes,Illuminated Multicolored light formation with a vague white background,6/25/2020
4/13/2020 19:15,Franklin,TN,Other,7 minutes,"Llooking up at the stars last night, 6 of them began moving in straight lines, hundreds of miles in length. ((Starlink satellites?))",6/25/2020
4/13/2020 19:10,Gilbert,AZ,Sphere,10 minutes,"Bright white light changing to pulsing colors and then red moving at high speeds, eventually splitting into two objects.",6/25/2020
4/13/2020 15:55,Millerton,PA,,,MADAR Node 104,6/25/2020
4/13/2020 13:00,Burien,WA,Other,60 seconds,Looked out my deck toward shorewood beach and saw a black shaped boomerang come out of water with a man in a suit of some kind hovering,6/25/2020
4/13/2020 12:11,Newburgh,IN,,,MADAR Node 142,6/25/2020
4/13/2020 11:56,Wichita,KS,,,MADAR Node 123,6/25/2020
4/13/2020 5:55,Oakley,CA,Sphere,15 minutes,Multiple orbs witnessed flying in formation. ((Starlink satellites)),6/25/2020
4/13/2020 5:30,Central Point,OR,Light,20 min,unidentifiable lights in great numbers flying in a spaced out formation in the early morning sky. ((Starlink satellites?)),6/25/2020
4/13/2020 4:00,Tonopah,AZ,Light,5 minutes,"Small white, unblinking lights moving silently across sky.",5/1/2020
4/13/2020 3:31,SeaTac,WA,Light,10 minutes,Bright lights moving in a clockwise manner were observed at 3:30am,6/25/2020
4/13/2020,In Space (from the ISS),,Cigar,unknown,Pill like object seen from the ISS picture.,5/1/2020
4/12/2020 23:50,Elk River,MN,Light,approx 1 hour,Was driving home towards Elk River from St.Paul area around a quarter to 11pm.We are currently under &quot;Shelter in Place&quot; order,6/25/2020
4/12/2020 23:00,Danville,CA,Sphere,10 minutes,Large flashing yellow Orb Triangle.,6/25/2020
4/12/2020 23:00,Bandon,OR,Fireball,2 minutes,It was 10:00 at night and I Was walking to my tent and notice the stars wear out and looked at one that was glowing brighter then any s,6/25/2020
4/12/2020 22:35,Wellington,FL,Circle,6 seconds,3 big white lights on v shape formation heading south 190. No sound and you can see them through the clouds.,6/25/2020
4/12/2020 21:40,Montgomery,TX,Light,5 seconds,Blue orb emitted loud sound and disappeared in five seconds.,6/25/2020
4/12/2020 21:30,Universal City,TX,Sphere,15 minutes,"Three hovering, glowing orbs observed in sequence.",6/25/2020
4/12/2020 21:13,Emory,TX,Light,25,Objects that looked like a Satellite that moved in a straight line and disappear. About 35 + lights. ((Starlink satellites?)),6/25/2020
4/12/2020 21:00,North Bergen,NJ,Unknown,,snake shape bright light,6/25/2020
4/12/2020 21:00,Coronado,CA,Light,5 minutes,Two parallel lights (white) flashed red and white when I waved at the craft.,6/25/2020
4/12/2020 20:13,Las Vegas,NV,Fireball,2 minutes,Orb like fireballs,6/25/2020
4/12/2020 12:00,Montgomery,AL,Sphere,seconds,Fast moving soundless white sphere,6/25/2020
4/12/2020 11:26,Whately,MA,,,MADAR Node 67,6/25/2020
