datetime,city,state,country,shape,duration,summary,posted,latitude,longitude
4/15/2020 20:14,Glendale,AZ,us,Light,10 minutes,20 LIGHTS PERFECTLY SINGLE FILE IN FORMATION FLYING AT A VERY HIGH RATE OF SPEED JUST DISAPPEAR. ((Starlink satellites?)),6/25/2020,33.5386,-112.1837
4/15/2020 20:00,Riverside,CA,us,Light,1:00,Line of Lights. ((Starlink satellites?)),6/25/2020,33.9805,-117.377
4/15/2020 20:00,Four Peaks Wilderness,AZ,us,Light,45 minutes,"Ball of pulsating light above ridge top of mountain. 6,000'. Ball was approx. 4x size of largest star.(NUFORC Note: Venus?? PD))",5/1/2020,,
4/15/2020 19:45,Franklin,WI,us,Fireball,1 minute,Fast moving ball of light was moving up and down.,6/25/2020,,
4/15/2020 19:30,,NM,us,Cigar,2 hour,"3 People in 2 states witness flying cigar, disc and triangular shaped objects across sky. ((Starlink satellites?))",6/25/2020,,
4/15/2020 19:00,Kentwood,MI,us,Unknown,3 hours,Bright Small object - mostly hovering - moving very slow at times,6/25/2020,42.8829,-85.5934
4/15/2020 19:00,Citrus Heights,CA,us,Sphere,2 minutes,Large orange orb hovering above neighbors house. Made no noise at all.,6/25/2020,38.6774,-121.3006
4/15/2020 16:35,Santa Barbara,CA,us,,,MADAR Node 57 replaces error of 04/16/2020,6/25/2020,34.4209,-119.6983
4/15/2020 7:00,Connecticut,NY,us,Disk,1 minutes,ufo landing video saucer shaped craft closeup added to mufon video link in description,5/1/2020,,
4/15/2020 5:57,Wichita,KS,us,Light,~10 minutes,Line of lights equally spaced traveling from the north to south ((Starlink satellites?)),6/25/2020,37.686,-97.3356
4/15/2020 5:30,Montebello,CA,us,Light,15 minutes,I saw at least 50 bright white lights traveling in a one line formation keeping the same distance ((Starlink satellites?)),6/25/2020,34.0195,-118.1165
4/15/2020 5:30,Los Angeles,CA,us,Light,15 minutes,"Looked up and saw lights, not flashing like stars, far away like an airliner high up or like a satellite. ((Starlink satellites?))",6/25/2020,34.0522,-118.2433
4/15/2020 5:30,El Sobrante,CA,us,Formation,30 minutes,Around 5:20am i looked up and saw a line of ufo's at first i counted 10. ((Starlink satellites)),5/15/2020,37.9663,-122.3094
4/15/2020 5:26,Seaside,CA,us,,,"15 or more bright white equal spaced objects traversing NNW to SSE in dark, clear sky. ((Starlink satellites))",5/1/2020,36.6043,-121.8546
4/15/2020 5:15,Lodi,CA,us,Light,15 minutes,"Lights traveled from NW to SE. They were evenly spaced, in a curved line, one following the other. ((Starlink satellites?))",6/25/2020,38.1357,-121.2792
4/15/2020 5:00,Santa Rosa,,us,Circle,5 minutes,Long straight line single file of orbs perfectly spaced out of north west sky travelling south. ((Starlink satellites)),5/15/2020,38.4397,-122.7156
4/15/2020 5:00,Sanborn,TX,us,Light,20 minutes,47 sphere orbs appearing in a point in the sky and traveling south ((Starlink satellites?)),6/25/2020,35.0006,-118.101
4/15/2020 5:00,Encinitas,CA,us,Unknown,15 minutes,More than 23 objects at 5 am. ((Starlink satellites)),5/1/2020,33.0448,-117.2924
4/15/2020 4:20,St. Louis,MO,us,,,MADAR Node 70,6/25/2020,,
4/15/2020 3:00,Burbank,IL,us,Other,,"I want to start off by saying I was sceptic about my experience and not sure who I could tell without sounding crazy, I did some resear",5/15/2020,34.1821,-118.3075
4/15/2020,Akron,AL,us,Cigar,2 minutes,I observed a white or silvery cigar shaped craft moving through the sky. It made no sound or left no type of cloud disturbance behind i,6/25/2020,41.0848,-81.5156
4/14/2020 23:15,Carmel-by-the-Sea,IN,us,Oval,40 minutes,It was a light that was slowly fading into the dark and when I used my Phone and recorded when I zoomed in it just disappeared and when,6/25/2020,36.5525,-121.9244
4/14/2020 23:00,Chesnee,SC,us,Unknown,,The crafts were blue lights and fast,6/25/2020,35.1487,-81.8624
4/14/2020 22:30,Easley,SC,us,Circle,1 hour,Noticed a ball of light moving slow in the sky over Venus. It went half way across the sky and just disappeared. And then another light,6/25/2020,34.8304,-82.6038
4/14/2020 22:30,Lake Odessa,MI,us,Diamond,20 minutes,Very bright diamond shaped light with greenish blue tip.,5/15/2020,42.7775,-85.1382
4/14/2020 22:00,Marysville,MI,us,Triangle,30 seconds,"Triangle shaped object with three blinking yellow lights at points of the triangle. Thought to be a plane at first, but I noticed no no",6/25/2020,42.9039,-82.4797
4/14/2020 21:15,Newport,OR,us,Circle,10 minutes,Very bright orb to the west over ocean. Was not the moon. Full moon on the 7th. Brighter than anything around. Below the white orb was,5/1/2020,34.9842,-81.0925
4/14/2020 21:00,Las Vegas,NV,us,Light,,This object in the sky was to my right side it appeared to move and shine different lights around it,6/25/2020,36.1691,-115.1406
4/14/2020 20:55,Saint Paul,MN,us,Light,35 minutes,Strream of lights moving with purpose to the northeast. ((Starlink satellites?)),6/25/2020,44.9437,-93.0943
4/14/2020 20:35,Palm Springs,CA,us,Formation,3 minutes,"Iâ€™m in Palm Springs, California. I was sitting in my hot tube very sober just gazing at the stars. I pointed to the strange orange star",6/25/2020,33.8303,-116.5468
4/14/2020 20:30,San Diego,CA,us,Triangle,5 seconds,"Triangle shaped UFO that was see through, holographic like that was very quiet, and flying really low.",6/25/2020,32.715,-117.1625
4/14/2020 20:00,Bathurst,NB,us,Light,0:04,Two objects flying south bound at very high speeds. One could have been a satellite but the other was much faster and veered south west,5/15/2020,-33.4193,149.5835
4/14/2020 18:00,Santa Fe,NM,us,Light,20 minutes,me and my family saw evenly lights moving across sky in orderly fashion. ((Starlink satellites?)),6/25/2020,35.6921,-105.9396
4/14/2020 16:30,Elephant Butte,NM,us,Other,2 hours,A fleet of crafts clearly seen over elephant butte nm golf course bidding in the clouds.,6/25/2020,33.1936,-107.225
4/14/2020 14:22,Jonesboro,AR,us,,,MADAR Node 143,6/25/2020,35.8384,-90.7105
4/14/2020 13:35,Boise,ID,us,,,MADAR Node 111,6/25/2020,43.6158,-116.2016
4/14/2020 12:16,Fayetteville,AR,us,,,MADAR Node 136,6/25/2020,36.0619,-94.1606
4/14/2020 10:30,Tuscaloosa,AL,us,Unknown,20 minutes,I was sitting in my car playing poker on my phone when the reception went out. I got out of the car to move the phone around and a glow,6/25/2020,33.2107,-87.5656
4/14/2020 10:11,Garrettsville,OH,us,,,MADAR Node 64,6/25/2020,41.2841,-81.0969
4/14/2020 9:00,Muskogee,OK,us,Circle,15+,Tons of satellites. ((Starlink satellites?)),6/25/2020,35.7479,-95.3694
4/14/2020 7:30,Fort Worth,TX,us,Disk,35 seconds,While amongst the homeless community in Fort Worth Texas. I decided to record and take pictures of the odd looking sky and clouds.,6/25/2020,32.7499,-97.3303
4/14/2020 6:00,Las Cruces,NM,us,Light,10 minutes,20 lights moving from NW. to SE. In chain formation same path evenly spaced. ((Starlink satellites)),5/1/2020,32.3162,-106.7804
4/14/2020 5:45,Alamogordo,NM,us,Unknown,15 minutes,Spotted 21 points of light flying in identical flightpath in ~45 second intervals. ((Starlink satellites?)),6/25/2020,32.8902,-105.9613
4/14/2020 5:45,Las Cruces,NM,us,Formation,30 minutes,Long train of lights going over las vruces heading towards Mexico. Looked very high altitude. ((Starlink satellites?)),6/25/2020,32.3162,-106.7804
4/14/2020 5:15,Thousand Oaks,CA,us,Light,5 minutes,"20+ circular white lights traveling in unison from N to S in predawn night sky, equally distanced. ((Starlink satellites?))",6/25/2020,34.1761,-118.8487
4/14/2020 5:00,Nanaimo,BC,us,Light,10 minutes,A line of what appeared to be stars travelling from NW to SE above Nanaimo. ((Starlink satellites)),5/15/2020,49.1644,-123.9367
4/14/2020 5:00,Vancouver,WA,us,Formation,,There were 10 bright white lights evenly spaced apart moving slowly across sky. There was no sound. ((Starlink satellites?)),6/25/2020,49.2636,-123.1386
4/14/2020 5:00,Vancouver,WA,us,Formation,,There were 10 bright white lights evenly spaced apart moving slowly across sky. There was no sound. ((Starlink satellites)),5/15/2020,49.2636,-123.1386
4/14/2020 5:00,Garrison,CO,us,Triangle,1 hour,At 4 am there was helicopters in the sky flying from west to east. My husband and I stood and watched as the helicopters Flying in a pa,7/23/2020,,
4/14/2020 5:00,Eugene,OR,us,Formation,10 minutes,I was like wow look at the stars and I see these orbs about two football fields apart there. ((Starlink satellites?)),6/25/2020,44.0522,-123.0912
4/14/2020 5:00,Garrison,CO,us,Triangle,1 hour,At 4 am there was what we thought were helicopters in the sky flying from west to east. My husband and I watched a flight pattern of 3,7/23/2020,,
4/14/2020 4:50,Oroville,CA,us,Sphere,5 minutes,objects that looked like stars moving accross the morning sky. ((Starlink satellites?)),6/25/2020,39.5123,-121.5546
4/14/2020 4:45,Central Point,OR,us,Circle,15 minutes,No less than 17 satellites all in a single line going from NW to SE. ((Starlink satellites?)),6/25/2020,42.3756,-122.9145
4/14/2020 4:45,Rio Vista,CA,us,Light,10,"Strange objects flying in perfect formation above Rio Vista, Ca ((Starlink satellites))",5/15/2020,38.1606,-121.6926
4/14/2020 4:45,Indore,,us,Unknown,5 seconds,Seen a bright spot travelling from west to east,6/25/2020,22.7187,75.8557
4/14/2020 4:35,Las Vegas,NV,us,Light,25 minutes,"2 Parades of satellites, 40 total, west to east across Las Vegas sky. ((Starlink satellites?))",6/25/2020,36.1691,-115.1406
4/14/2020 4:35,Carson City,NV,us,Light,30 minutes,"Strange single file lights traveling from north to south at 4:35 to 5:20 Am over Carson city , NV. ((Starlink satellites?))",6/25/2020,39.1646,-119.7669
4/14/2020 4:24,Northbrook,IL,us,,,MADAR Node 148,6/25/2020,42.131,-87.8316
4/14/2020 4:00,Montebello,CA,us,Light,4:00 to 5:00,Looked up at the sky and immediately noticed all the traffic high in the sky. ((Starlink satellites?)),6/25/2020,34.0195,-118.1165
4/14/2020 4:00,Davis,CA,us,Light,1 hour,Hundreds of â€œsatellite lightâ€ type craft heading inland to Nevada ((Starlink satellites?)),6/25/2020,38.5467,-121.7443
4/14/2020 2:45,Powell River,BC,us,Light,10 minutes,"fast twinkling light hovering in night sky, colored red. (then poof gone after 10 minutes)",6/25/2020,49.867,-124.5484
4/14/2020 2:30,Kennebunk,ME,us,Light,20 minutes,Multiple lights following each other,6/25/2020,43.3856,-70.5469
4/14/2020 2:30,Kennebunk,ME,us,Light,20 minutes,Multiple lights following each other ((Starlink satellites?)),6/25/2020,43.3856,-70.5469
4/14/2020 2:16,Dover,NH,us,Changing,5 minutes,UFO accompanied by strange weather in Dover New Hampshire,6/25/2020,39.1588,-75.5211
4/14/2020 0:00,Round Rock,TX,us,Sphere,5 seconds,Saw a white sphere hovering in front of my truck as I was driving and then disappeared.,5/15/2020,30.5088,-97.68
4/13/2020 23:30,Pensacola,FL,us,Unknown,2-3 minutes,"Craft was moving slowly to the east/SE and appeared to be less than 1,000 feet above me as I could see flames shooting out from underne",6/25/2020,30.4069,-87.2176
4/13/2020 23:00,Antalya,,us,Light,20 min,15 object going to west in sky.. 15 light only one formation.and very far.look its a star but not star. ((Starlink satellites)),5/7/2020,36.8864,30.7105
4/13/2020 23:00,Augusta,ME,us,,,5 orange lights following in formation but in a methodical way. All disappeared into a black part of space. ((Starlink satellites)),5/1/2020,44.3077,-69.7808
4/13/2020 23:00,Brocket,AB,us,Circle,1 hour,"2 large oranges/white balls in sky. Red, blue, green lights swirling all around. It would stop and move up and down backwards .",6/25/2020,49.5466,-113.7515
4/13/2020 22:45,Bangalore (India),,us,Formation,15 to 20 seconds,Flying Birds with lights sighted @ night moving in group in bangalore ((Starlink satellites?)),6/25/2020,,
4/13/2020 22:30,Flat Rock,NC,us,Light,5 minutes,I went outside to move my vehicle and noticed an odd bright light . At first I thought it was a plane waiting to land staying still for,6/25/2020,35.2729,-82.4424
4/13/2020 22:30,Green Bay,WI,us,Light,20 minutes,"Bright light high in sky, not moving for awhile but moving down slowly and intermittently, different movement from planes we see here.",6/25/2020,44.5133,-88.0133
4/13/2020 22:14,Modesto,CA,us,Sphere,1 minute,UFO cluster imaged from ISS.,6/25/2020,37.6407,-121.0024
4/13/2020 22:00,Thousand Oaks,CA,us,Triangle,1 hour,"Very large seemingly floating.... multiple flashing lights, my pictures did not capture it, other than a bright light.",6/25/2020,34.1761,-118.8487
4/13/2020 22:00,Tullahoma,TN,us,Circle,5 minutes,I was driving home when I saw a white object in the sky. At first I didn't think anything about it as helicopters fly in to our local h,6/25/2020,35.3697,-86.2186
4/13/2020 22:00,Laie,HI,us,Disk,5 minutes,"Two bright red then orange golden dots/saucers in the sky, shining then dimming encircling each other until their lights went off.",6/25/2020,21.6504,-157.9249
4/13/2020 22:00,Whitmire,SC,us,Light,8 minutes,Evenly Spaced Lights. ((Starlink satellites?)),6/25/2020,34.5031,-81.6117
4/13/2020 21:50,Waterbury,CT,us,Sphere,45 minutez,"Twinkling red,blue,yellow,white light that stayed in the same general part of the sky moving in jerky movements from up down to left an",6/25/2020,41.5543,-73.0431
4/13/2020 21:35,Powell,TN,us,Light,10 minutes,Line of lights. ((Starlink satellites?)),6/25/2020,,
4/13/2020 21:30,Jasper,GA,us,Sphere,30-45 minutes,At least 50 to 75 lights in single file formation moving from northwest to southeast. No sound. ((Starlink satellites?)),6/25/2020,33.8313,-87.2787
4/13/2020 21:30,Tamassee,SC,us,Light,20 minutes,"20-30 bright lights, evenly spaced, flying in a row one behind the other, from NW to SE, no sound ((Starlink satellites?))",6/25/2020,34.8865,-83.0169
4/13/2020 21:30,Asheville,NC,us,Formation,15,"Lineal pattern, sequential, star-like lights seen flying for 15 minutes in Asheville, NC. ((Starlink satellites?))",6/25/2020,35.5959,-82.55
4/13/2020 21:15,Phenix City,AL,us,Light,20 minutes or better,My husband and I watched over 100 balls of light flight over our home from the northqest towards the south east for more than 20 minute,6/25/2020,32.4729,-85.0008
4/13/2020 21:00,Hartwell,GA,us,Light,30 minutes,"Saw a line of white lights that looked like stars moving in straight line, counted thirty eight objects. ((Starlink satellites?))",6/25/2020,34.3527,-82.9331
4/13/2020 21:00,Montville,NJ,us,Circle,1 hour,Very bright light. Much larger than a star I took a picture and video. It appears to have a halo effect around it. ((Venus??)),6/25/2020,40.9185,-74.3752
4/13/2020 21:00,West Islip,NY,us,Light,4,Fixed Light moved North to south very slowly.,6/25/2020,40.7063,-73.3065
4/13/2020 21:00,Rossville,GA,us,Light,20 mins,"We were just sitting outside and noticed shooting stars, several, we counted around twenty. They were going in a strait line from Looko",6/25/2020,34.9832,-85.2854
4/13/2020 21:00,Douglasville,GA,us,Light,20 minutes,lights racing across sky in same pattern,6/25/2020,33.7522,-84.7407
4/13/2020 20:49,Newburgh,IN,us,,,MADAR Node 142,6/25/2020,,
4/13/2020 20:40,Ashland City,TN,us,Formation,5 minutes,"11, non-blinking lights, moving quickly in a single-file line across the sky. All equidistant and following ((Starlink satellites?))",6/25/2020,36.274,-87.0639
4/13/2020 20:30,Milton,FL,us,Light,10 minutes,15 or more white lights moving in single file formation from North to South. ((Starlink satellites?)),6/25/2020,34.1352,-84.3068
4/13/2020 20:30,Nashville,TN,us,Light,10 min,We observed lights traveling in some formation following each other at a high rate of speed ((Starlink satellites?)),6/25/2020,36.1667,-86.7833
4/13/2020 20:11,Rio Rico,,us,Formation,20 minutes,Series of lights identified in Santa Cruz County Arizona.,6/25/2020,31.4632,-110.9971
4/13/2020 20:00,Lincolnton,GA,us,Light,,My grandparents saw about 30 ufos last night all in a line at the same distance apart. ((Starlink satellites?)),6/25/2020,33.7923,-82.4776
4/13/2020 19:30,Neptune,NJ,us,Disk,>2 hours,"Bright light that hovered for hours, resembled a very bright star.",6/25/2020,40.2132,-74.0354
4/13/2020 19:15,Tumwater,WA,us,Light,2 minutes,Illuminated Multicolored light formation with a vague white background,6/25/2020,46.9854,-122.9117
4/13/2020 19:15,Franklin,TN,us,Other,7 minutes,"Llooking up at the stars last night, 6 of them began moving in straight lines, hundreds of miles in length. ((Starlink satellites?))",6/25/2020,35.9237,-86.8678
4/13/2020 19:10,Gilbert,AZ,us,Sphere,10 minutes,"Bright white light changing to pulsing colors and then red moving at high speeds, eventually splitting into two objects.",6/25/2020,33.3307,-111.7903
4/13/2020 15:55,Millerton,PA,us,,,MADAR Node 104,6/25/2020,37,-119.667
4/13/2020 13:00,Burien,WA,us,Other,60 seconds,Looked out my deck toward shorewood beach and saw a black shaped boomerang come out of water with a man in a suit of some kind hovering,6/25/2020,47.4667,-122.3472
4/13/2020 12:11,Newburgh,IN,us,,,MADAR Node 142,6/25/2020,41.5007,-74.0214
4/13/2020 11:56,Wichita,KS,us,,,MADAR Node 123,6/25/2020,37.686,-97.3356
4/13/2020 5:55,Asheville,CA,us,Sphere,15 minutes,Multiple orbs witnessed flying in formation. ((Starlink satellites)),6/25/2020,35.5959,-82.55
4/13/2020 5:30,Central Point,OR,us,Light,20 min,unidentifiable lights in great numbers flying in a spaced out formation in the early morning sky. ((Starlink satellites?)),6/25/2020,,
4/13/2020 4:00,Tonopah,AZ,us,Light,5 minutes,"Small white, unblinking lights moving silently across sky.",5/1/2020,38.0677,-117.2306
4/13/2020 3:31,SeaTac,WA,us,Light,10 minutes,Bright lights moving in a clockwise manner were observed at 3:30am,6/25/2020,47.4453,-122.2945
4/13/2020,In Space (from the ISS),,us,Cigar,unknown,Pill like object seen from the ISS picture.,5/1/2020,,
4/12/2020 23:50,Elk River,MN,us,Light,approx 1 hour,Was driving home towards Elk River from St.Paul area around a quarter to 11pm.We are currently under &quot;Shelter in Place&quot; order,6/25/2020,45.3078,-93.5774
4/12/2020 23:00,Danville,CA,us,Sphere,10 minutes,Large flashing yellow Orb Triangle.,6/25/2020,48.9921,-118.5082
4/12/2020 23:00,Bandon,OR,us,Fireball,2 minutes,It was 10:00 at night and I Was walking to my tent and notice the stars wear out and looked at one that was glowing brighter then any s,6/25/2020,43.119,-124.4109
4/12/2020 22:35,Wellington,FL,us,Circle,6 seconds,3 big white lights on v shape formation heading south 190. No sound and you can see them through the clouds.,6/25/2020,-41.2851,174.776
4/12/2020 21:40,Montgomery,TX,us,Light,5 seconds,Blue orb emitted loud sound and disappeared in five seconds.,6/25/2020,32.3765,-86.2997
4/12/2020 21:30,Universal City,TX,us,Sphere,15 minutes,"Three hovering, glowing orbs observed in sequence.",6/25/2020,34.1389,-118.3525
4/12/2020 21:13,Emory,TX,us,Light,25,Objects that looked like a Satellite that moved in a straight line and disappear. About 35 + lights. ((Starlink satellites?)),6/25/2020,,
4/12/2020 21:00,North Bergen,NJ,us,Unknown,,snake shape bright light,6/25/2020,40.7935,-74.0233
4/12/2020 21:00,Coronado,CA,us,Light,5 minutes,Two parallel lights (white) flashed red and white when I waved at the craft.,6/25/2020,,
4/12/2020 20:13,Las Vegas,NV,us,Fireball,2 minutes,Orb like fireballs,6/25/2020,36.1691,-115.1406
4/12/2020 12:00,Montgomery,AL,us,Sphere,seconds,Fast moving soundless white sphere,6/25/2020,31.9452,-81.1128
4/12/2020 11:26,Whately,MA,us,,,MADAR Node 67,6/25/2020,42.4448,-72.6258
4/12/2020 11:14,Boise,ID,us,,,MADAR Node 111,6/25/2020,43.6158,-116.2016
4/12/2020 9:38,Las Cruces,NM,us,Circle,32 minutes,((Starlink satellites?)),6/25/2020,32.3162,-106.7804
4/12/2020 7:07,Newington,CT,us,,,MADAR Node 106,6/25/2020,32.5899,-81.504
4/12/2020 6:34,Woodbine,GA,us,,,MADAR Node 154,6/25/2020,30.96,-81.7219
4/12/2020 5:33,Oregon City,OR,us,Light,at least 15 minutes,"East to West dozens,one after a other, lined up and at times multiples side to side, grid pattern. ((Starlink satellites?))",6/25/2020,45.3578,-122.6084
4/12/2020 5:30,Graham,WA,us,Other,5-6 minutes,Taking dog outside. Looked up and saw a long line of single almost evenly spaced bright white lights moving across the sky. No sound. N,6/25/2020,47.0475,-122.2951
4/12/2020 5:20,Ferndale,WA,us,Light,15 minutes,Line of lights (like satellites but many!) ((Starlink satellites?)),6/25/2020,45.9804,-118.3925
4/12/2020 5:15,Longview,WA,us,Unknown,30 minutes,Long period of flashing lights traveling in a signle file line formation. ((Starlink satellites?)),6/25/2020,,
4/12/2020 5:00,Canby,OR,us,Formation,5:57,Fleet of 39+ Flying White Dot's. ((Starlink satellites?)),6/25/2020,45.2623,-122.6922
4/12/2020 5:00,Surrey (Canada),BC,us,Circle,15 minutes,I noticed at first 3 lights flying above me at slow speed. Then i noticed 8 more behind them. ((Starlink satellites?)),6/25/2020,,
4/12/2020 5:00,Cloverdale,OR,us,Circle,30 minw,"50 Moving Lights over the ocean at Cape Kiwanda, OR. ((Starlink satellites?))",6/25/2020,45.2059,-123.8873
4/12/2020 4:30,Eugene,OR,us,Formation,1 hr,4:30 AM I observed what I thought a satelite. I watched it cross the sky at satelite pace; traveling NW to SE. ((Starlink satellites?)),6/25/2020,44.0522,-123.0912
4/12/2020 2:45,Oakley,UT,us,Light,30 seconds,Bright light shined in bedroom window illuminating the room removing shadows before shrinking to a single point and disappearing.,6/25/2020,40.7192,-111.2985
4/12/2020 2:00,Miami,FL,us,Changing,30 secconds,Red-Orange fireball over Miami,6/25/2020,25.7751,-80.1947
4/12/2020 1:00,Phoenix,AZ,us,Other,5-7 minutes,Star looking ufo in sky starts to move then dim out and get brighter,6/25/2020,42.2745,-122.8161
4/11/2020 22:30,Perth Amboy,NJ,us,Light,30min,"The object was bright white at times stem like branches, object moved in various vertical and horizontal movements very slow.",6/25/2020,40.5107,-74.2686
4/11/2020 22:15,Rincon,GA,us,Cylinder,1 minute,We saw 2 cylindrical objects move through the sky in an odd manner. It could not have been a plane or a comet.,6/25/2020,32.29,-81.2343
4/11/2020 22:00,Malden,MA,us,Circle,1 hour,I see and film rotating circular lights out through my window towards the South East horizon.,6/25/2020,42.4265,-71.0736
4/11/2020 22:00,Wilmington,OH,us,Sphere,5-7 minutes,"Went outside to look at a plane flying over our area we had been tracking on a flight radar app, caught eye ((Starlink satellites?))",6/25/2020,39.7444,-75.5451
4/11/2020 22:00,Ellington,CT,us,Light,5-10 minutes,30+ lights moving in formation moving across Ellington sky!,6/25/2020,,
4/11/2020 22:00,Oxford,OH,us,Light,15 min,Light moving. ((Starlink satellites?)),6/25/2020,51.7537,-1.2635
4/11/2020 21:30,Kennewick,WA,us,Circle,5 seconds,Two objects chasing each other around night sky,5/7/2020,46.2026,-119.117
4/11/2020 21:20,Vancouver,WA,us,Unknown,multiple days,"Strange light above washington that doesn't move at all, ((NUFORC Note: Venus?? PD))",6/25/2020,49.2636,-123.1386
4/11/2020 21:09,Quakertown,PA,us,Circle,54,Same as previous report second sighting of same object,6/25/2020,40.4414,-75.339
4/11/2020 21:05,Hanceville,AL,us,Light,5,"13 lights, straight trajectory, 30 sec apart, then disappeared. ((Starlink satellites?))",6/25/2020,34.0655,-86.7641
4/11/2020 20:30,Ansonia,CT,us,Cigar,30min,"Sigle line formation one by one going towar the same directions, after zig zag formation. After desapear",6/25/2020,41.342,-73.0783
4/11/2020 20:28,Las Vegas,NV,us,Oval,Still happening,This is my 3rd report. Itâ€™s been in the sky for 5 days now and Iâ€™ve had no contact or confirmation from any of ur staff. I have binocul,6/25/2020,36.1691,-115.1406
4/11/2020 20:25,Natick,MA,us,Light,5 minutes,16 lights (like stars) making a line flying over Natick Massachusetts ((Starlink satellites?)),6/25/2020,42.2838,-71.3473
4/11/2020 20:15,Bourne,MA,us,Light,10 minutes,Series of lights moving west to east over cape cod. ((Starlink satellites?)),6/25/2020,41.735,-70.6128
4/11/2020 20:00,Junction City,OR,us,Sphere,45 minutes,"Looked metallic gray and was tilted at about a 45 degree angle, bottom visible. ((NUFORC Note: Possibly Sirius?? PD))",6/25/2020,40.7301,-123.0547
4/11/2020 16:00,Medford,OR,us,Oval,30 minutes,"Pinkish reddish, shape was oval, hovered",6/25/2020,42.3265,-122.8722
4/11/2020 13:09,Littlerock,CA,us,,,MADAR Node 56,6/25/2020,34.5187,-117.9925
4/11/2020 10:04,Monroe Township,NJ,us,Circle,3 hours,There was an inner red light with a larger outer blue light that was much taller,6/25/2020,41.1464,-85.7442
4/11/2020 9:45,Spiceland,IN,us,Light,30 mins,Lights crossing the night sky one after another... Then disappearing. All in a straight line. ((Starlink satellites?)),6/25/2020,39.8384,-85.4389
4/11/2020 9:15,Byron,NY,us,Light,2 minutes,Watch 1 object move drifrent directions at a speed that no air craft could possibly do.,6/25/2020,41.6585,-86.6313
4/11/2020 1:30,SÃƒO PAULO (Brazil),,us,Light,30 MINUTES,Two vertical red lights in SÃ£o Paulo city centre with explosive sound,6/25/2020,,
4/11/2020 0:58,Frackville,PA,us,Cigar,3-3 1/2,This was the best encounter.,6/25/2020,40.7838,-76.2304
4/11/2020 0:30,Brockton,AR,us,Circle,3 minutes,"Saw five round crafts, six lights on bottom and one red light on center of bottom.",6/25/2020,40.7498,-76.0642
4/11/2020 0:07,Woodland,CA,us,Circle,45-1hr,Ring camera caught object hovering and flying away.,6/25/2020,38.6775,-121.7747
4/11/2020,,,us,,,Bright orange air craft flying in a V and then a t shape pattern as they joined up and flew quickly out of my range.,5/1/2020,,
4/10/2020 23:15,Pleasant City,OH,us,Light,>1 hour,Bright Stationary light seen that last for over an hour. ((Venus?)),6/25/2020,39.9028,-81.5452
4/10/2020 23:00,Clifton Heights,PA,us,Light,30 minutes,Strange clusters of hovering white lights sometimes 3-5 of them seen nightly in the sky in Delaware County PA,6/25/2020,42.7355,-78.9168
4/10/2020 22:50,Vukovar,,us,Light,2 minutes,"10.4.2020 I went smoke outside then I saw light on the sky above Vukovar. At first light had weak shine and it was moving, when it reac",5/7/2020,45.3524,19
4/10/2020 22:20,Portland,,us,Light,90 seconds,"2 lights (white with slight amber pulses) moving swiftly, turning suddenly and sharp. In sw sky in Portland Oregon",5/15/2020,45.516,-122.6814
4/10/2020 22:15,Clifton Park,NY,us,Circle,2 hours,Bright circle hovering over Clifton park. ((NUFORC Note: Possibly Venus?? PD)),6/25/2020,42.8638,-73.7782
4/10/2020 22:00,Rocky Hill,CT,us,Circle,45 min,"noticed large circular object in sky at 22:00 hrs was stationary. round, spikes with white lights around bottom. upper part like two",6/25/2020,41.6678,-72.6367
4/10/2020 22:00,Rocky Hill,CT,us,Circle,45 min,"noticed large circular object in sky at 22:00 hrs was stationary. round, spikes with white lights around bottom.",5/15/2020,41.6678,-72.6367
4/10/2020 22:00,Reading,PA,us,Circle,1.5 hours,"Tonight I saw a bright light or cluster of bright lights hover for over an hour silently at about 2,000 feet above the city below our m",6/25/2020,40.3369,-75.922
4/10/2020 22:00,Toronto (Canada),ON,us,Light,15 min,Saw multiple (15) lights following eachother on the same trajectory. ((Starlink satellites)),6/25/2020,,
4/10/2020 21:38,Bend,OR,us,Unknown,30 min,"I've never been a believer, but maybeâ€¦ ((Starlink satellites))",6/25/2020,44.0581,-121.3151
4/10/2020 21:35,Twentynine Palms,CA,us,Light,5 mins,"About 10mi southeast of Marine base, two lights(UFO) slowly alternating red, green. White lights were coming down like spot lights. No",6/25/2020,34.1356,-116.0544
4/10/2020 21:30,Mayflower Village,AR,us,Light,30 min,There were a string of disappearing lights. ((Starlink satellites)),5/15/2020,34.1104,-118.0091
4/10/2020 21:30,Madison,CT,us,Light,5 minutes,"multiple repeated lights like aircraft or satellites on same pathway, ((Starlink satellites))",6/25/2020,43.067,-89.4
4/10/2020 21:30,London (Canada),ON,us,Circle,15 minutes,They followed in formation. ((Starlink satellites)),5/15/2020,,
4/10/2020 21:30,Madison,CT,us,Light,5 minutes,multiple repeated lights like aircraft or satellites on same pathway. ((Star;oml satellites)),5/7/2020,43.067,-89.4
4/10/2020 21:30,Stockbridge,MA,us,Light,five miniutes,Fifteen lights seen at same time. ((Starlink satellites?)),6/25/2020,42.2831,-73.3157
4/10/2020 21:20,Bellwood,PA,us,Light,10 min,line of lights in sky over central pennsylvania ((Star;oml satellites)),5/7/2020,37.403,-77.4404
